date,value,cash
2024-08-02,395940.6828431385,14222.626264489561
2024-08-05,364488.4537655343,14222.626264489561
2024-08-06,486246.41598853434,14222.626264489561
2024-08-07,568107.5542287523,56810.75542287523
2024-08-08,552052.4380214203,56810.75542287523
2024-08-09,556392.1699369012,56810.75542287523
2024-08-12,536085.2409077904,56810.75542287523
2024-08-13,544842.3895313112,56810.75542287523
2024-08-14,550835.653336265,56810.75542287523
2024-08-15,567620.2332466384,56810.75542287523
2024-08-16,571691.3153931244,56810.75542287523
2024-08-19,574308.5255810581,56810.75542287523
2024-08-20,584381.178398647,56810.75542287523
2024-08-21,590460.0891135447,56810.75542287523
2024-08-22,583858.5315328022,56810.75542287523
2024-08-23,592824.5559282415,56810.75542287523
2024-08-26,587839.8485217501,56810.75542287523
2024-08-27,568648.5357490438,56810.75542287523
2024-08-28,572395.5591440634,56810.75542287523
2024-08-29,567014.0425626198,56810.75542287523
2024-08-30,570369.3381258016,56810.75542287523
2024-09-03,552421.9529124813,56810.75542287523
2024-09-04,558369.1183460624,56810.75542287523
2024-09-05,559853.0914978411,56810.75542287523
2024-09-06,556008.119731106,56810.75542287523
2024-09-09,554873.8167487341,55487.38167487345
2024-09-10,544669.2319032577,55487.38167487345
2024-09-11,550505.8519289735,55487.38167487345
2024-09-12,568293.6735964369,55487.38167487345
2024-09-13,581208.0624919535,55487.38167487345
2024-09-16,580978.3549232038,55487.38167487345
2024-09-17,579056.1674287006,55487.38167487345
2024-09-18,585862.6390316609,55487.38167487345
2024-09-19,602116.6234002621,55487.38167487345
2024-09-20,593509.3540509641,55487.38167487345
2024-09-23,604341.9441261924,55487.38167487345
2024-09-24,608284.7315550474,55487.38167487345
2024-09-25,604053.9578369065,55487.38167487345
2024-09-26,606924.7773589265,55487.38167487345
2024-09-27,619401.5310714867,55487.38167487345
2024-09-30,611284.3032068644,55487.38167487345
2024-10-01,600540.3099438491,55487.38167487345
2024-10-02,606406.5511219271,55487.38167487345
2024-10-03,600811.8144653493,55487.38167487345
2024-10-04,607990.4554203423,55487.38167487345
2024-10-07,590560.2952336682,59056.029523366786
2024-10-08,591032.9380890981,59056.029523366786
2024-10-09,597194.4645951582,59056.029523366786
2024-10-10,598548.0439842981,59056.029523366786
2024-10-11,602597.5286600763,59056.029523366786
2024-10-14,613590.2939167552,59056.029523366786
2024-10-15,607537.1417211627,59056.029523366786
2024-10-16,605716.979630921,59056.029523366786
2024-10-17,607839.3939386759,59056.029523366786
2024-10-18,620862.1362789964,59056.029523366786
2024-10-21,617398.4554007525,59056.029523366786
2024-10-22,602821.081477199,59056.029523366786
2024-10-23,593320.6920757378,59056.029523366786
2024-10-24,594840.7823245265,59056.029523366786
2024-10-25,597404.9744007568,59056.029523366786
2024-10-28,596561.3252888815,59056.029523366786
2024-10-29,599756.5807944278,59056.029523366786
2024-10-30,600999.3799792266,59056.029523366786
2024-10-31,591295.9998535884,59056.029523366786
2024-11-01,606609.3873446287,59056.029523366786
2024-11-04,612646.6178671535,59056.029523366786
