date,value
2010-09-23,138819.76927713206
2010-09-24,139480.89370951997
2010-09-27,139230.53783767708
2010-09-28,139097.4225522612
2010-09-29,139407.17260404903
2010-09-30,138978.76077655205
2010-10-01,139106.06017187334
2010-10-04,138836.6874980568
2010-10-05,139534.15843483718
2010-10-06,139283.37852717002
2010-10-07,139395.8842555721
2010-10-08,139750.36686715338
2010-10-11,139938.57223060375
2010-10-12,140033.6762484308
2010-10-13,140497.43065918528
2010-10-14,140337.88189327874
2010-10-15,142077.71674874224
2010-10-18,142643.36675062016
2010-10-19,142097.11880290104
2010-10-20,142113.98414345447
2010-10-21,142030.45100230895
2010-10-22,142093.13710013303
2010-10-25,142352.31912625008
2010-10-26,142476.68621951627
2010-10-27,142446.99507836025
2010-10-28,142760.3431410863
2010-10-29,142937.85846179028
2010-11-01,143093.8510556466
2010-11-02,143354.4439331063
2010-11-03,143401.5258322587
2010-11-04,143419.39683415118
2010-11-05,143624.11359071796
2010-11-08,143630.67489330974
2010-11-09,143493.98847288097
2010-11-10,143488.50535568353
2010-11-11,143241.05851200884
2010-11-12,142826.02562469282
2010-11-15,142321.3757385832
2010-11-16,141890.05986360373
2010-11-17,141776.4984378286
2010-11-18,142420.36117233709
2010-11-19,142296.72835448844
2010-11-22,142616.56008556215
2010-11-23,142178.80782491775
2010-11-24,142853.9948693903
2010-11-26,142835.34326809406
2010-11-29,142709.71033883278
2010-11-30,141789.34118374955
2010-12-01,142394.50240682863
2010-12-02,143111.95264006348
2010-12-03,142796.0233070995
2010-12-06,142998.49114515656
2010-12-07,142767.94992108358
2010-12-08,143112.06129567098
2010-12-09,143727.65746834985
2010-12-10,144007.27569889516
2010-12-13,143947.5283526263
2010-12-14,143596.6545620711
2010-12-15,143317.37902453914
2010-12-16,143585.8283686647
2010-12-17,143774.7692731421
2010-12-20,143943.59535676974
2010-12-21,144288.59230222058
2010-12-22,144572.7190765399
2010-12-23,144228.14775609886
2010-12-27,144518.69012937864
2010-12-28,144629.99527672556
2010-12-29,144673.88360288096
2010-12-30,144594.1316300875
2010-12-31,144522.45249439357
2011-01-03,145541.1623201749
2011-01-04,145484.21048406675
2011-01-05,145794.4982246117
2011-01-06,145570.70708706367
2011-01-07,145479.81954556843
2011-01-10,145777.11059558258
2011-01-11,146106.72264179867
2011-01-12,147082.2432894442
2011-01-13,146860.22933741333
2011-01-14,147908.29180075927
2011-01-18,147363.2324945393
2011-01-19,145795.87374830316
2011-01-20,145657.28631473085
2011-01-21,145029.21007080018
2011-01-24,145173.22712857267
2011-01-25,145093.939325359
2011-01-26,145209.80149701785
2011-01-27,145917.32644619799
2011-01-28,144391.1669093854
2011-01-31,144804.712186646
2011-02-01,146265.15041398478
2011-02-02,145805.425335732
2011-02-03,145966.28723708546
2011-02-04,145764.5260688763
2011-02-07,146760.37920203735
2011-02-08,147029.33071702463
2011-02-09,147033.25701096636
2011-02-10,146825.5458976176
2011-02-11,147391.82308422355
2011-02-14,148169.82581756765
2011-02-15,148001.34980658724
2011-02-16,148491.0506523992
2011-02-17,148560.14763622714
2011-02-18,148187.1670460579
2011-02-22,145473.2297199568
2011-02-23,145179.13296431012
2011-02-24,145429.11533178994
2011-02-25,146569.75883220677
2011-02-28,147192.9428594287
2011-03-01,145744.42255361693
2011-03-02,146364.26743891463
2011-03-03,148143.1057275118
2011-03-04,147636.9583253219
2011-03-07,146324.25902212918
2011-03-08,146596.51272991888
2011-03-09,146337.5135604813
2011-03-10,145023.30461610126
2011-03-11,145169.12631359295
2011-03-14,144669.15328515507
2011-03-15,143803.43130346327
2011-03-16,142113.66188529495
2011-03-17,142719.9192802126
2011-03-18,142516.9336178684
2011-03-21,144055.2606544212
